#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_021741.1	4027403	4028056	-	29903141	-	M495_RS18890	WP_020828277.1	217	DUF3313 domain-containing protein
chr	NC_021741.1	4028181	4029128	+	29904405	-	M495_RS18895	WP_041415628.1	315	transcriptional regulator
chr	NC_021741.1	4029319	4030050	-	29905197	-	M495_RS18900	WP_071846589.1	243	MltA-interacting protein MipA
chr	NC_021741.1	4030369	4031040	+	29906210	-	M495_RS18905	WP_020828280.1	223	hypothetical protein
chr	NC_021741.1	4031067	4031519	-	29904334	-	M495_RS18910	WP_020828281.1	150	N-acetyltransferase
chr	NC_021741.1	4031681	4032415	+	29904989	-	M495_RS18915	WP_020828282.1	244	SAM-dependent methyltransferase
chr	NC_021741.1	4032520	4033026	-	29902607	-	M495_RS18920	WP_041414871.1	168	hypothetical protein
chr	NC_021741.1	4033238	4033516	-	29905388	-	M495_RS18925	WP_020828284.1	92	N-acetyltransferase
chr	NC_021741.1	4033635	4034048	+	29905936	-	M495_RS18930	WP_020828285.1	137	membrane protein
chr	NC_021741.1	4034098	4034670	-	29906771	-	M495_RS18935	WP_041415633.1	190	DNA endonuclease SmrA
chr	NC_021741.1	4034844	4035182	+	29905103	-	M495_RS18940	WP_020828287.1	112	hypothetical protein
chr	NC_021741.1	4035249	4035695	+	29906773	-	M495_RS18945	WP_020828288.1	148	membrane protein
chr	NC_021741.1	4035723	4036061	-	29902655	-	M495_RS18950	WP_020828289.1	112	hypothetical protein
chr	NC_021741.1	4036329	4037333	-	29906779	-	M495_RS18955	WP_041415635.1	334	AraC family transcriptional regulator
chr	NC_021741.1	4037472	4038512	+	29902443	-	M495_RS18960	WP_020828291.1	346	dienelactone hydrolase
chr	NC_021741.1	4038472	4039368	-	29902036	-	M495_RS18965	WP_020828292.1	298	LysR family transcriptional regulator
chr	NC_021741.1	4039475	4040857	+	29906712	-	M495_RS18970	WP_020828293.1	460	MFS transporter
chr	NC_021741.1	4040854	4041234	+	29904005	-	M495_RS18975	WP_020828294.1	126	hypothetical protein
chr	NC_021741.1	4041431	4041907	-	29904056	-	M495_RS18980	WP_020828295.1	158	acid-shock protein
chr	NC_021741.1	4042139	4042447	+	29905474	-	M495_RS18985	WP_020828296.1	102	membrane protein
chr	NC_021741.1	4042514	4043947	-	29902439	-	M495_RS18990	WP_041414874.1	477	DNA-binding protein
chr	NC_021741.1	4044044	4044475	+	29906719	-	M495_RS18995	WP_020828298.1	143	carboxymuconolactone decarboxylase family protein
chr	NC_021741.1	4044757	4044993	+	29906483	-	M495_RS19000	WP_020828299.1	78	NrdH-redoxin
chr	NC_021741.1	4045002	4045406	+	29904156	nrdI	M495_RS19005	WP_020828300.1	134	ribonucleotide reductase assembly protein NrdI
chr	NC_021741.1	4045388	4047532	+	29904833	-	M495_RS19010	WP_020828301.1	714	ribonucleotide-diphosphate reductase
chr	NC_021741.1	4047541	4048512	+	29903930	-	M495_RS19015	WP_020828302.1	323	ribonucleotide-diphosphate reductase subunit beta
chr	NC_021741.1	4048589	4048801	-	29904643	-	M495_RS19020	WP_020828303.1	70	DUF1289 domain-containing protein
chr	NC_021741.1	4048875	4049615	-	29906347	-	M495_RS19025	WP_020828304.1	246	3-ketoacyl-ACP reductase
chr	NC_021741.1	4049739	4050632	+	29905338	-	M495_RS19030	WP_041414878.1	297	LysR family transcriptional regulator
chr	NC_021741.1	4050638	4051582	-	29902829	-	M495_RS19035	WP_020828306.1	314	MBL fold metallo-hydrolase
chr	NC_021741.1	4051717	4053072	-	29904496	-	M495_RS19040	WP_020828307.1	451	citrate/malate transporter
chr	NC_021741.1	4053399	4054997	+	29904427	-	M495_RS19045	WP_020828308.1	532	histidine kinase
chr	NC_021741.1	4055009	4055695	+	29903909	dpiA	M495_RS19050	WP_041415640.1	228	response regulator
chr	NC_021741.1	4056102	4057304	+	29902609	-	M495_RS19055	WP_020828310.1	400	glycine betaine/L-proline ABC transporter ATP-binding protein
chr	NC_021741.1	4057297	4058415	+	29905116	-	M495_RS19060	WP_020828311.1	372	proline/betaine ABC transporter permease ProW
chr	NC_021741.1	4058479	4059474	+	29905220	-	M495_RS19065	WP_020828312.1	331	glycine betaine ABC transporter substrate-binding protein
chr	NC_021741.1	4059525	4060526	+	29903874	-	M495_RS19070	WP_020828313.1	333	glycine betaine ABC transporter substrate-binding protein
chr	NC_021741.1	4060556	4061434	-	29904694	-	M495_RS19075	WP_020828314.1	292	LysR family transcriptional regulator
chr	NC_021741.1	4061536	4062735	+	29904333	-	M495_RS19080	WP_020828315.1	399	MFS transporter
chr	NC_021741.1	4062860	4063606	+	29906109	-	M495_RS19085	WP_020828316.1	248	branched-chain amino acid transporter AzlC
chr	NC_021741.1	4063596	4063949	+	29906561	-	M495_RS19090	WP_020828317.1	117	L-valine transporter subunit YgaH
chr	NC_021741.1	4064109	4064630	+	29903919	-	M495_RS19095	WP_020828318.1	173	transcriptional regulator
chr	NC_021741.1	4064655	4066106	+	29902742	-	M495_RS19100	WP_020828319.1	483	transporter
chr	NC_021741.1	4066132	4067304	+	29905026	-	M495_RS19105	WP_020828320.1	390	multidrug export protein EmrA
chr	NC_021741.1	4067322	4068857	+	29902512	emrB	M495_RS19110	WP_020828321.1	511	multidrug efflux MFS transporter subunit EmrB
chr	NC_021741.1	4068930	4070030	-	29905029	-	M495_RS19115	WP_020828322.1	366	tRNA/rRNA methyltransferase
chr	NC_021741.1	4070239	4070658	+	29904386	-	M495_RS19120	WP_041414882.1	139	thiol disulfide reductase thioredoxin
chr	NC_021741.1	4070778	4071473	+	29903972	-	M495_RS19125	WP_041415643.1	231	DTW domain-containing protein YfiP
chr	NC_021741.1	4071643	4074291	+	29904915	-	M495_RS19130	WP_020828325.1	882	protein lysine acetyltransferase
chr	NC_021741.1	4074445	4075800	+	29902190	pssA	M495_RS19135	WP_020828326.1	451	phosphatidylserine synthase
chr	NC_021741.1	4075879	4076211	+	29906499	-	M495_RS19140	WP_020828327.1	110	lipoprotein
chr	NC_021741.1	4076213	4077523	-	29905493	-	M495_RS19145	WP_020828328.1	436	MFS transporter
chr	NC_021741.1	4083303	4083866	-	29902983	-	M495_RS19175	WP_020828329.1	187	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase
chr	NC_021741.1	4084054	4085085	+	29905410	-	M495_RS19180	WP_020828330.1	343	D-methionine ABC transporter, ATP-binding protein
chr	NC_021741.1	4085078	4085731	+	29903145	-	M495_RS19185	WP_020828331.1	217	methionine ABC transporter permease
chr	NC_021741.1	4085792	4086607	+	29905269	-	M495_RS19190	WP_020828332.1	271	methionine ABC transporter substrate-binding protein MetQ
chr	NC_021741.1	4086874	4087278	+	29905694	-	M495_RS19195	WP_020828333.1	134	Rcs stress response system protein RcsF
chr	NC_021741.1	4087275	4087982	+	29905824	-	M495_RS19200	WP_020828334.1	235	tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO
chr	NC_021741.1	4088106	4089827	+	29902839	-	M495_RS19205	WP_020828335.1	573	proline--tRNA ligase
chr	NC_021741.1	4089879	4090562	-	29905438	-	M495_RS19210	WP_041414885.1	227	copper homeostasis/adhesion lipoprotein NlpE
chr	NC_021741.1	4090592	4091005	-	29905991	-	M495_RS19215	WP_020828337.1	137	aminoacyl-tRNA hydrolase
chr	NC_021741.1	4091009	4091557	-	29904594	-	M495_RS19220	WP_020828338.1	182	hypothetical protein
chr	NC_021741.1	4091762	4091962	+	29904145	-	M495_RS19225	WP_041415645.1	66	hypothetical protein
chr	NC_021741.1	4091949	4092212	+	29905746	-	M495_RS19230	WP_020828340.1	87	Rho-binding antiterminator
chr	NC_021741.1	4092281	4092595	-	29905696	-	M495_RS19235	WP_020828341.1	104	cytochrome c554
chr	NC_021741.1	4092616	4093926	-	29905756	-	M495_RS19240	WP_020828342.1	436	tRNA(Ile)-lysidine synthetase
chr	NC_021741.1	4093983	4095431	-	29905420	-	M495_RS19245	WP_020828343.1	482	MFS transporter
chr	NC_021741.1	4095495	4097636	-	29903892	-	M495_RS19250	WP_020828344.1	713	lysine decarboxylase CadA
chr	NC_021741.1	4097725	4099074	-	29906670	cadB	M495_RS19255	WP_020828345.1	449	arginine:agmatine antiporter
chr	NC_021741.1	4099440	4100996	-	29902263	-	M495_RS19260	WP_041414889.1	518	transcriptional regulator CadC
chr	NC_021741.1	4101086	4101475	-	29904631	-	M495_RS19265	WP_020828347.1	129	hypothetical protein
chr	NC_021741.1	4101599	4101832	-	29904068	-	M495_RS19270	WP_020828348.1	77	thioredoxin
chr	NC_021741.1	4101979	4102527	+	29903802	-	M495_RS19275	WP_020828349.1	182	transcriptional regulator
chr	NC_021741.1	4102524	4104668	-	29902308	-	M495_RS19280	WP_020828350.1	714	lysine decarboxylase CadA
chr	NC_021741.1	4104779	4105738	-	29903230	-	M495_RS19285	WP_020828351.1	319	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_021741.1	4105751	4109239	-	29906443	-	M495_RS19290	WP_020828352.1	1162	DNA polymerase III subunit alpha
chr	NC_021741.1	4109326	4109919	-	29905371	-	M495_RS19295	WP_020828353.1	197	ribonuclease HII
chr	NC_021741.1	4109916	4111064	-	29903343	-	M495_RS19300	WP_020828354.1	382	lipid-A-disaccharide synthase
chr	NC_021741.1	4111068	4111856	-	29906757	-	M495_RS19305	WP_020828355.1	262	acyl
chr	NC_021741.1	4112476	4113498	-	29902913	-	M495_RS19315	WP_020828356.1	340	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
chr	NC_021741.1	4113503	4114000	-	29906567	-	M495_RS19320	WP_020828357.1	165	molecular chaperone
chr	NC_021741.1	4114159	4116564	-	29902873	-	M495_RS19325	WP_020828358.1	801	outer membrane protein assembly factor BamA
chr	NC_021741.1	4116600	4117955	-	29906063	-	M495_RS19330	WP_020828359.1	451	zinc metalloprotease
chr	NC_021741.1	4117984	4118832	-	29902720	-	M495_RS19335	WP_020828360.1	282	phosphatidate cytidylyltransferase
chr	NC_021741.1	4118842	4119600	-	29905997	-	M495_RS19340	WP_020828361.1	252	(2E,6E)-farnesyl- diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase
chr	NC_021741.1	4119879	4121075	-	29903956	-	M495_RS19345	WP_020828362.1	398	1-deoxy-D-xylulose-5-phosphate reductoisomerase
chr	NC_021741.1	4121233	4121790	-	29904972	-	M495_RS19350	WP_020828363.1	185	ribosome-recycling factor
chr	NC_021741.1	4121914	4122639	-	29906198	-	M495_RS19355	WP_004952223.1	241	MULTISPECIES: UMP kinase
chr	NC_021741.1	4122912	4123763	-	29906398	-	M495_RS19360	WP_020828364.1	283	elongation factor Ts
chr	NC_021741.1	4123892	4124617	-	29906172	-	M495_RS19365	WP_020828365.1	241	MULTISPECIES: 30S ribosomal protein S2
chr	NC_021741.1	4124979	4125773	+	29906411	-	M495_RS19370	WP_020828366.1	264	type I methionyl aminopeptidase
chr	NC_021741.1	4125848	4128526	+	29906685	-	M495_RS19375	WP_020828367.1	892	bifunctional uridylyltransferase/uridylyl-removing protein
chr	NC_021741.1	4128570	4129394	+	29906786	-	M495_RS19380	WP_020828368.1	274	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
chr	NC_021741.1	4129523	4129912	+	29905397	-	M495_RS19385	WP_006318690.1	129	MULTISPECIES: hypothetical protein
chr	NC_021741.1	4130008	4130457	-	29903851	-	M495_RS19390	WP_020828369.1	149	flavodoxin
chr	NC_021741.1	4130491	4131261	-	29906227	-	M495_RS19395	WP_020828370.1	256	tRNA pseudouridine synthase TruC
chr	NC_021741.1	4131322	4133670	-	29903971	-	M495_RS19400	WP_020828371.1	782	penicillin-binding protein 1C
chr	NC_021741.1	4133724	4139705	-	29902135	-	M495_RS19405	WP_020828372.1	1993	hypothetical protein
chr	NC_021741.1	4139858	4140184	-	29903632	-	M495_RS19410	WP_041415648.1	108	hypothetical protein
chr	NC_021741.1	4141181	4141732	-	29906096	-	M495_RS19415	WP_020828377.1	183	SecY-interacting protein
chr	NC_021741.1	4142141	4143505	+	29905882	-	M495_RS19420	WP_004952240.1	454	MULTISPECIES: LOG family protein
chr	NC_021741.1	4143676	4144431	+	29904767	-	M495_RS19425	WP_020828378.1	251	flap endonuclease Xni
chr	NC_021741.1	4144462	4145565	-	29904224	-	M495_RS19430	WP_020828379.1	367	23S rRNA (cytidine(2498)-2\'-O)-methyltransferase RlmM
chr	NC_021741.1	4145558	4145938	-	29905945	-	M495_RS19435	WP_041415650.1	126	hypothetical protein
chr	NC_021741.1	4146006	4146923	-	29903301	-	M495_RS19440	WP_020828381.1	305	MULTISPECIES: transcriptional regulator GcvA
chr	NC_021741.1	4147307	4147531	-	29906050	-	M495_RS19445	WP_004952250.1	74	MULTISPECIES: hypothetical protein
chr	NC_021741.1	4147727	4148932	+	29906011	-	M495_RS19450	WP_020828382.1	401	cysteine sulfinate desulfinase
chr	NC_021741.1	4148956	4149390	+	29906638	-	M495_RS19455	WP_020828383.1	144	cysteine desulfurase, sulfur acceptor subunit CsdE
chr	NC_021741.1	4149381	4150187	-	29904986	-	M495_RS19460	WP_020828384.1	268	tRNA threonylcarbamoyladenosine dehydratase
chr	NC_021741.1	4150490	4151632	-	29904086	-	M495_RS19465	WP_020828385.1	380	murein transglycosylase A
chr	NC_021741.1	4152330	4153667	-	29904830	-	M495_RS19485	WP_020828386.1	445	MFS transporter
chr	NC_021741.1	4154051	4155301	-	29905669	amiC	M495_RS19490	WP_041414899.1	416	N-acetylmuramoyl-L-alanine amidase
chr	NC_021741.1	4155541	4156866	+	29904867	-	M495_RS19495	WP_041414902.1	441	amino-acid N-acetyltransferase
chr	NC_021741.1	4156906	4158756	-	29905918	-	M495_RS19500	WP_020828389.1	616	exonuclease V subunit alpha
chr	NC_021741.1	4158753	4162304	-	29903633	-	M495_RS19505	WP_020828390.1	1183	exodeoxyribonuclease V subunit beta
chr	NC_021741.1	4162301	4165189	-	29904969	-	M495_RS19510	WP_020828391.1	962	pitrilysin
chr	NC_021741.1	4165379	4168750	-	29905840	-	M495_RS19515	WP_020828392.1	1123	exonuclease V subunit gamma
chr	NC_021741.1	4168784	4169158	-	29906587	-	M495_RS19520	WP_041414904.1	124	potassium:proton antiporter
chr	NC_021741.1	4169148	4169594	-	29905002	-	M495_RS19525	WP_020828394.1	148	membrane protein
chr	NC_021741.1	4169591	4170169	-	29905314	-	M495_RS19530	WP_020828395.1	192	prepilin-type N-terminal cleavage/methylation domain-containing protein
chr	NC_021741.1	4170157	4170663	-	29904131	-	M495_RS19535	WP_041415653.1	168	prepilin-type N-terminal cleavage/methylation domain-containing protein
chr	NC_021741.1	4170851	4171645	-	29903859	-	M495_RS19540	WP_020828397.1	264	thymidylate synthase
chr	NC_021741.1	4171653	4172525	-	29905828	-	M495_RS19545	WP_020828398.1	290	prolipoprotein diacylglyceryl transferase
chr	NC_021741.1	4172716	4174962	-	29903348	-	M495_RS19550	WP_020828399.1	748	phosphoenolpyruvate--protein phosphotransferase PtsP
chr	NC_021741.1	4174975	4175502	-	29906413	-	M495_RS19555	WP_012146527.1	175	MULTISPECIES: RNA pyrophosphohydrolase
chr	NC_021741.1	4176199	4176885	+	29904325	-	M495_RS19560	WP_020828400.1	228	DNA mismatch repair protein MutH
chr	NC_021741.1	4176981	4177697	+	29904836	-	M495_RS19565	WP_020828401.1	238	membrane protein
chr	NC_021741.1	4177871	4178089	+	29903528	-	M495_RS19570	WP_020828402.1	72	hypothetical protein
chr	NC_021741.1	4178270	4179310	+	29905711	-	M495_RS19575	WP_020828403.1	346	NADP(H)-dependent aldo-keto reductase
chr	NC_021741.1	4179344	4180540	-	29904166	-	M495_RS19580	WP_020828404.1	398	lysophospholipid transporter LplT
chr	NC_021741.1	4180540	4182693	-	29903679	-	M495_RS19585	WP_020828405.1	717	bifunctional 2-acylglycerophosphoethanolamine acyltransferase/acyl-ACP synthetase
chr	NC_021741.1	4183262	4185520	-	29905545	-	M495_RS19590	WP_020828406.1	752	biotin transporter BioY
chr	NC_021741.1	4185740	4186759	+	29904163	-	M495_RS19595	WP_020828407.1	339	transcriptional regulator GalR
chr	NC_021741.1	4186756	4187211	-	29906018	-	M495_RS19600	WP_020828408.1	151	GNAT family acetyltransferase
chr	NC_021741.1	4187363	4188373	+	29904195	-	M495_RS19605	WP_020828409.1	336	LacI family transcriptional regulator
chr	NC_021741.1	4188513	4188857	+	29903527	-	M495_RS19610	WP_020828410.1	114	diaminopimelate decarboxylase
chr	NC_021741.1	4188863	4189165	+	29905640	-	M495_RS19615	WP_020828411.1	100	transcriptional regulator
chr	NC_021741.1	4189196	4190458	-	29904747	-	M495_RS19620	WP_020828412.1	420	diaminopimelate decarboxylase
chr	NC_021741.1	4190585	4191508	+	29903084	-	M495_RS19625	WP_020828413.1	307	LysR family transcriptional regulator
chr	NC_021741.1	4191498	4192652	-	29904473	-	M495_RS19630	WP_020828414.1	384	MFS transporter
chr	NC_021741.1	4192970	4193878	-	29902319	-	M495_RS19635	WP_020828415.1	302	LysR family transcriptional regulator
chr	NC_021741.1	4193987	4194871	+	29904699	-	M495_RS19640	WP_020828416.1	294	MBL fold metallo-hydrolase
chr	NC_021741.1	4194949	4195599	+	29903358	-	M495_RS19645	WP_020828417.1	216	DsbA family protein
chr	NC_021741.1	4195649	4196356	-	29903352	-	M495_RS19650	WP_020828418.1	235	hypothetical protein
chr	NC_021741.1	4196548	4198284	+	29902367	-	M495_RS19655	WP_020828419.1	578	ABC transporter ATP-binding protein
chr	NC_021741.1	4198324	4198758	-	29905310	-	M495_RS19660	WP_020828420.1	144	PTS N-acetylgalactosamine transporter subunit IIA
chr	NC_021741.1	4198769	4199662	-	29904094	-	M495_RS19665	WP_020828421.1	297	PTS N-acetylgalactosamine transporter subunit IID
chr	NC_021741.1	4199652	4200431	-	29906019	-	M495_RS19670	WP_020828422.1	259	PTS acetylgalactosamine transporter subunit IIC
chr	NC_021741.1	4200446	4200922	-	29904357	-	M495_RS19675	WP_020828423.1	158	PTS N-acetylgalactosamine transporter subunit IIB
chr	NC_021741.1	4200924	4202207	-	29903758	-	M495_RS19680	WP_020828424.1	427	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit
chr	NC_021741.1	4202231	4203004	-	29905742	-	M495_RS19685	WP_012146552.1	257	MULTISPECIES: DeoR family transcriptional regulator
chr	NC_021741.1	4203518	4204738	+	29906755	-	M495_RS19690	WP_041414909.1	406	MFS transporter
chr	NC_021741.1	4204913	4205026	-	30329137	-	M495_RS25160	WP_020828427.1	37	hypothetical protein
chr	NC_021741.1	4205323	4206975	-	29905273	-	M495_RS19700	WP_020828428.1	550	multidrug ABC transporter permease/ATP-binding protein
chr	NC_021741.1	4207129	4208049	+	29903116	-	M495_RS19705	WP_020828429.1	306	LysR family transcriptional regulator
chr	NC_021741.1	4208386	4209969	+	29904238	-	M495_RS19710	WP_020828430.1	527	lactate permease
chr	NC_021741.1	4210003	4211145	+	29905267	lldD	M495_RS19715	WP_020828431.1	380	alpha-hydroxy-acid oxidizing enzyme
chr	NC_021741.1	4211182	4212126	-	29905181	-	M495_RS19720	WP_020828432.1	314	LysR family transcriptional regulator
chr	NC_021741.1	4212275	4212664	+	29906784	-	M495_RS19725	WP_020828433.1	129	tautomerase family protein
chr	NC_021741.1	4212707	4214473	-	29902620	-	M495_RS19730	WP_020828434.1	588	ABC transporter ATP-binding protein/permease
chr	NC_021741.1	4214728	4215405	-	29905425	-	M495_RS19735	WP_020828435.1	225	hydrolase
chr	NC_021741.1	4215650	4216546	+	29904300	-	M495_RS19740	WP_071846590.1	298	hypothetical protein
chr	NC_021741.1	4216663	4217232	+	29903411	-	M495_RS19745	WP_020828437.1	189	acid-resistance membrane protein
chr	NC_021741.1	4217388	4218320	+	29902538	-	M495_RS19750	WP_020828438.1	310	DNA-binding protein
chr	NC_021741.1	4218313	4218618	+	29906436	-	M495_RS19755	WP_020828439.1	101	chaperone-modulator protein CbpM
chr	NC_021741.1	4219833	4220138	-	29902617	-	M495_RS24700	WP_020828441.1	101	hypothetical protein
chr	NC_021741.1	4220342	4220752	-	29902068	-	M495_RS19765	WP_020828442.1	136	phosphorelay protein
chr	NC_021741.1	4220749	4221375	-	29905234	-	M495_RS19770	WP_020828443.1	208	DNA-binding response regulator
chr	NC_021741.1	4222278	4224113	+	29906504	-	M495_RS19775	WP_041414915.1	611	hypothetical protein
chr	NC_021741.1	4224116	4226443	+	29903810	-	M495_RS19780	WP_041414916.1	775	hybrid sensor histidine kinase/response regulator
chr	NC_021741.1	4226494	4227225	-	29905036	-	M495_RS19785	WP_020828444.1	243	hypothetical protein
chr	NC_021741.1	4227672	4228985	+	29905502	-	M495_RS19790	WP_041414919.1	437	MFS transporter
chr	NC_021741.1	4228995	4229933	+	29902007	-	M495_RS19795	WP_020828446.1	312	2-hydroxyacid dehydrogenase
chr	NC_021741.1	4229959	4230549	-	29906399	-	M495_RS19800	WP_020828447.1	196	hypothetical protein
chr	NC_021741.1	4230564	4232999	-	29904278	-	M495_RS19805	WP_041415659.1	811	fimbrial protein
chr	NC_021741.1	4233011	4233709	-	29904971	-	M495_RS19810	WP_020828449.1	232	hypothetical protein
chr	NC_021741.1	4233836	4234528	-	29904831	-	M495_RS19815	WP_041415661.1	230	hypothetical protein
chr	NC_021741.1	4234737	4235429	-	29905239	-	M495_RS19820	WP_020828451.1	230	hypothetical protein
chr	NC_021741.1	4236255	4236884	+	29904091	-	M495_RS24705	WP_020828453.1	209	helix-turn-helix transcriptional regulator
chr	NC_021741.1	4236904	4237095	+	29904829	-	M495_RS19830	WP_020828454.1	63	hypothetical protein
